"sku","qty"
"hudsonsconce","0.0000"
"ambassadorpendant","0.0000"
"sohopendant","0.0000"
"tempestpendant","0.0000"
"hudsonpendant","0.0000"
"solanabath","0.0000"
"cestinosconce","0.0000"
"lansdalechandelier","0.0000"
"cirruspendant","0.0000"
"plazaflush","0.0000"
"canterburypendant","0.0000"
"marcelchandelier","0.0000"
"tacomachandelier","0.0000"
"brunochandelier","0.0000"
"sophiachandelier","0.0000"
"sanibelpendant","0.0000"
"sanibellinear","0.0000"
"samalpendant","0.0000"
"seychellependant","0.0000"
"cebupendant","0.0000"
"madurapendant","0.0000"
"aqueouspendant","0.0000"
"brierfieldbath","0.0000"
"ateliersconce","0.0000"
"rothwellpendant","0.0000"
"coronadochandelier","0.0000"
"livingstonpendant","0.0000"
"hartfordsconce","0.0000"
"anastasiasconce","0.0000"
"globopendant","0.0000"
"marnipendant","0.0000"
"akoyachandelier","0.0000"
"torreschandelier","0.0000"
"lucianchandelier","0.0000"
"celestechandelier","0.0000"
"revolvechandelier","0.0000"
"blancoflush","0.0000"
"douglasflush","0.0000"
"kensingtonflush","0.0000"
"revolvelinear","0.0000"
"aryaslinear","0.0000"
"torreslinear","0.0000"
"kensingtonlinear","0.0000"
"astridpendant","0.0000"
"duopendant","0.0000"
"valiselinear","0.0000"
"latticependant","0.0000"
"calorpendant","0.0000"
"manorpendant","0.0000"
"honourpendant","0.0000"
"delphinependant","0.0000"
"florapendant","0.0000"
"akoyapendant","0.0000"
"blancopendant","0.0000"
"lucianpendant","0.0000"
"sabrependant","0.0000"
"douglaspendant","0.0000"
"oviattpendant","0.0000"
"kensingtonpendant","0.0000"
"valisepicture","0.0000"
"manorsemiflush","0.0000"
"kensingtonsemiflush","0.0000"
"astridlamp","0.0000"
"marnilamp","0.0000"
"kensingtonlamp","0.0000"
"globosconce","0.0000"
"valisebath","0.0000"
"revolvebath","0.0000"
"latticesconce","0.0000"
"revolvesconce","0.0000"
"manorsconce","0.0000"
"astridsconce","0.0000"
"astridbath","0.0000"
"rowlandsconcxe","0.0000"
"parduccisconce","0.0000"
"marnisconce","0.0000"
"kismetsconce","0.0000"
"caesarsconce","0.0000"
"madisonsconce","0.0000"
"blancosconce","0.0000"
"blancobath","0.0000"
"palaissconce","0.0000"
"valenciasconce","0.0000"
"torressconce","0.0000"
"luciansconce","0.0000"
"aloralightingsabresconce","0.0000"
"peabodysconce","0.0000"
"kensingtonsconce","0.0000"
"kensingtonbath","0.0000"
"panamafan","0.0000"
"commodusfan","0.0000"
"bulletfan","0.0000"
"isotopefan","0.0000"
"waileafan","0.0000"
"pistonfan","0.0000"
"axialfan","0.0000"
"correnefan","0.0000"
"wispfan","0.0000"
"heritagefan","0.0000"
"merrickfan","0.0000"
"hoverfan","0.0000"
"vailfan","0.0000"
"swellfan","0.0000"
"croftfan","0.0000"
"turbinefan","0.0000"
"crescentfan","0.0000"
"vineafan","0.0000"
"risefan","0.0000"
"iconfan","0.0000"
"humblefan","0.0000"
"basicspropatiofan","0.0000"
"basicspropremierfan","0.0000"
"basicsproselectfan","0.0000"
"basicsprofan","0.0000"
"basicsprodesignerfan","0.0000"
"basicsprolegacyfan","0.0000"
"basicsprolegacypatiofan","0.0000"
"salvofan","0.0000"
"guardianfan","0.0000"
"kaponofan","0.0000"
"lijafan","0.0000"
"originalfan","0.0000"
"dublinfan","0.0000"
"lakemontfan","0.0000"
"astwoodfan","0.0000"
"cabofriofan","0.0000"
"cassiusfan","0.0000"
"cranbrookfan","0.0000"
"ansleefan","0.0000"
"anorakfan","0.0000"
"timpanifan","0.0000"
"hartlandfan","0.0000"
"groveparkfan","0.0000"
"akerfan","0.0000"
"portroyalefan","0.0000"
"sentinelfan","0.0000"
"starklakefan","0.0000"
"highdalefan","0.0000"
"charlottefan","0.0000"
"bayviewfan","0.0000"
"devonparkfan","0.0000"
"hardawayfan","0.0000"
"parkviewfan","0.0000"
"overtonfan","0.0000"
"milstreamfan","0.0000"
"crescentfallsfan","0.0000"
"tunleyfan","0.0000"
"melbournefan","0.0000"
"roswellfan","0.0000"
"rhinebeckfan","0.0000"
"prestofan","0.0000"
"marconifan","0.0000"
"granthamfan","0.0000"
"minikinfan","0.0000"
"sottofan","0.0000"
"radeonfan","0.0000"
"southernbreezefan","0.0000"
"conroyfan","0.0000"
"lokifan","0.0000"
"lowprofilefan","0.0000"
"builderlowprofilefan","0.0000"
"royaloakfan","0.0000"
"stockbridgefan","0.0000"
"amaryllisfan","0.0000"
"churchwellfan","0.0000"
"stylusfan","0.0000"
"pacerfan","0.0000"
"lillianafan","0.0000"
"mesquitefan","0.0000"
"bartlettfan","0.0000"
"gilmourfan","0.0000"
"hardwickfan","0.0000"
"rogersfan","0.0000"
"riverridgefan","0.0000"
"omniafan","0.0000"
"phenomenonfan","0.0000"
"neuronfan","0.0000"
"burroughsfan","0.0000"
"windboundfan","0.0000"
"minimusfan","0.0000"
"seawallfan","0.0000"
"ellistonfan","0.0000"
"arenfan","0.0000"
"yumafan","0.0000"
"solariafan","0.0000"
"jettyfan","0.0000"
"springmillfan","0.0000"
"valdafan","0.0000"
"watsonfan","0.0000"
"builderfan","0.0000"
"seaairfan","0.0000"
"astoriafan","0.0000"
"thestudioseriesfan","0.0000"
"lowprofileiiifan","0.0000"
"builderdeluxefan","0.0000"
"waldonfan","0.0000"
"bridgeportfan","0.0000"
"pro'sbestfan","0.0000"
"builderplusfan","0.0000"
"seawindfan","0.0000"
"kenbridgefan","0.0000"
"visaliafan","0.0000"
"beckfan","0.0000"
"cedarkeyfan","0.0000"
"bennettfan","0.0000"
"crestfieldfan","0.0000"
"midtownfan","0.0000"
"searowfan","0.0000"
"hfcfan","0.0000"
"ocalafan","0.0000"
"mercadofan","0.0000"
"symphonyfan","0.0000"
"ronanfan","0.0000"
"dempseyfan","0.0000"
"keybiscaynefan","0.0000"
"cranbrooklowprofilefan","0.0000"
"millvalleyfan","0.0000"
"hepburnfan","0.0000"
"warrantfan","0.0000"
"nordenfan","0.0000"
"coralbayfan","0.0000"
"havocfan","0.0000"
"romulusfan","0.0000"
"promenadefan","0.0000"
"sunnyvalefan","0.0000"
"kennicottfan","0.0000"
"oceanafan","0.0000"
"claudettefan","0.0000"
"vivenfan","0.0000"
"trimaranfan","0.0000"
"apachefan","0.0000"
"dempseylowprofilefan","0.0000"
"americafan","0.0000"
"acquafan","0.0000"
"arruthianefan","0.0000"
"brisa2000fan","0.0000"
"biancadirecionalfan","0.0000"
"brunaparedefan","0.0000"
"duplodinamicofan","0.0000"
"dagnyfan","0.0000"
"dianefan","0.0000"
"elizafan","0.0000"
"irenefan","0.0000"
"italoventaniafan","0.0000"
"jarolddirecionalfan","0.0000"
"kayefan","0.0000"
"melodyfan","0.0000"
"michelleparedefan","0.0000"
"mollywoodfan","0.0000"
"nanfan","0.0000"
"patriciafan","0.0000"
"superjanetfan","0.0000"
"ventbettinafan","0.0000"
"gryofan","0.0000"
"newerafan","0.0000"
"mojofan","0.0000"
"alumawetfan","0.0000"
"alumafan","0.0000"
"sunseekerfan","0.0000"
"gauguinfan","0.0000"
"rainmanfan","0.0000"
"ultramaxfan","0.0000"
"sundownerfan","0.0000"
"montecarlocirquefan","0.0000"
"vintagefan","0.0000"
"skinniefan","0.0000"
"classicafan","0.0000"
"seacrestfan","0.0000"
"twistfan","0.0000"
"grotonfan","0.0000"
"kolafan","0.0000"
"delanofan","0.0000"
"volterraifan","0.0000"
"delanoiifan","0.0000"
"curlfan","0.0000"
"kelvynfan","0.0000"
"stratafan","0.0000"
"pancakedcfan","0.0000"
"molinofan","0.0000"
"javaxtremefan","0.0000"
"chubbyfan","0.0000"
"chubbyiifan","0.0000"
"vintagegyrofan","0.0000"
"kewlfan","0.0000"
"lightwavefan","0.0000"
"wavefan","0.0000"
"barnfan","0.0000"
"albafan","0.0000"
"avilafan","0.0000"
"brydenfan","0.0000"
"clarityfan","0.0000"
"collinsfan","0.0000"
"erafan","0.0000"
"hicksfan","0.0000"
"ikonfan","0.0000"
"joviefan","0.0000"
"maverickcoastalfan","0.0000"
"ruhlmannfan","0.0000"
"rozzenfan","0.0000"
"streamingfan","0.0000"
"visionfan","0.0000"
"launcetonfan","0.0000"
"subwayfan","0.0000"
"aspenfan","0.0000"
"discussmartfan","0.0000"
"lowdenfan","0.0000"
"loftfan","0.0000"
"cupolafan","0.0000"
"ultraslimfan","0.0000"
"basicmaxfan","0.0000"
"doneganfan","0.0000"
"newsomefan","0.0000"
"renewfan","0.0000"
"estatefan","0.0000"
"ovationfan","0.0000"
"breezefan","0.0000"
"milfordpendant","0.0000"
"milfordoutdoorpost","0.0000"
"milfordwall","0.0000"
"aryachandelier","0.0000"
"aryawallsconce","0.0000"
"cwilightingsavannahflush","0.0000"
"savannahchandelier","0.0000"
"celinachandeliers","0.0000"
"colettechandelier","0.0000"
"anitachandelier","0.0000"
"anitawall","0.0000"
"davinciwall","0.0000"
"iciclechandelier","0.0000"
"celestetablelamp","0.0000"
"glacechandelier","0.0000"
"millipedechandelier","0.0000"
"guadianachandelier","0.0000"
"pulleypendant","0.0000"
"flawlesschandelier","0.0000"
"flawlesswallsconce","0.0000"
"waterdropflush","0.0000"
"eternitychandelier","0.0000"
"eternitybath","0.0000"
"waterdropchandelier","0.0000"
"waterdropbath","0.0000"
"abiachandelier","0.0000"
"biancaflush","0.0000"
"bloomeflush","0.0000"
"radiantflush","0.0000"
"cherryblossomchandelier","0.0000"
"swivelflush","0.0000"
"swivelchandelier","0.0000"
"radiantchandelier","0.0000"
"vastflush","0.0000"
"ringchandelier","0.0000"
"springmorningflush","0.0000"
"elsachandelier","0.0000"
"cascadeflush","0.0000"
"satinnicklebath","0.0000"
"dashchandelier","0.0000"
"dashlamp","0.0000"
"arzachandelier","0.0000"
"campechiachandelier","0.0000"
"frostedflush","0.0000"
"francaflush","0.0000"
"francachandelier","0.0000"
"clairechandelier","0.0000"
"bubbleschandelier","0.0000"
"bubblesbath","0.0000"
"tinawall","0.0000"
"bensonflush","0.0000"
"bensonchandelier","0.0000"
"luciechandelier","0.0000"
"glasspendant","0.0000"
"flurrychandelier","0.0000"
"florencechandeliers","0.0000"
"daisychandelier","0.0000"
"medinachandelier","0.0000"
"milanchandelier","0.0000"
"milanpendant","0.0000"
"milanbath","0.0000"
"perrierpendant","0.0000"
"chiquewall","0.0000"
"raindropflush","0.0000"
"doublespiralflush","0.0000"
"twinkleflush","0.0000"
"ribbonflush","0.0000"
"hallwayflush","0.0000"
"luminousflush","0.0000"
"glamorouschandelier","0.0000"
"colosseumflush","0.0000"
"colosseumbath","0.0000"
"princessflush","0.0000"
"princesschandelier","0.0000"
"colosseumwallsconce","0.0000"
"queenflush","0.0000"
"colosseumchandelier","0.0000"
"mariatheresawall","0.0000"
"mariatheresachandelier","0.0000"
"amandaflush","0.0000"
"amandachandelier","0.0000"
"princetonchandelier","0.0000"
"showpendant","0.0000"
"tomasopendant","0.0000"
"vogelpendant","0.0000"
"dynamicpendant","0.0000"
"gangeschandelier","0.0000"
"modestpendant","0.0000"
"padmachandelier","0.0000"
"nicoleflush","0.0000"
"nicolechandelier","0.0000"
"desirependant","0.0000"
"sierrapendant","0.0000"
"electrachandelier","0.0000"
"elisapendant","0.0000"
"vannachandelier","0.0000"
"jacquetchandelier","0.0000"
"quidachandelier","0.0000"
"tigrisflush","0.0000"
"novachandelier","0.0000"
"litanichandelier","0.0000"
"alethiapendant","0.0000"
"amazonchandelier","0.0000"
"globeflush","0.0000"
"boldenchandelier","0.0000"
"iobath","0.0000"
"coronadopendant","0.0000"
"summersidewall","0.0000"
"oberonpendant","0.0000"
"cardiffwall","0.0000"
"zurichpendant","0.0000"
"zurichsemi","0.0000"
"zurichbath","0.0000"
"genevabath","0.0000"
"bakerstreetwall","0.0000"
"gastownpendant","0.0000"
"ospreypendant","0.0000"
"kiisemi","0.0000"
"compasspendant","0.0000"
"oeildebasetrack","0.0000"
"oceandrivelinear","0.0000"
"lombardstreetpendant","0.0000"
"windupendant","0.0000"
"laurentianpendant","0.0000"
"empresschandelier","0.0000"
"venturebath","0.0000"
"louisbourgbath","0.0000"
"andromedabath","0.0000"
"andromedapendant","0.0000"
"steagathelinear","0.0000"
"frontenacpendant","0.0000"
"mccuddenflush","0.0000"
"okanaganflush","0.0000"
"avroflush","0.0000"
"dehavillandflush","0.0000"
"tempestflush","0.0000"
"tropeabath","0.0000"
"hopewellrockspendant","0.0000"
"astridwall","0.0000"
"breconwall","0.0000"
"breconwalltriangle","0.0000"
"niagarapendant","0.0000"
"niagaraflush","0.0000"
"lakeofthewoodsbath","0.0000"
"gammahydraeflush","0.0000"
"ashoonapendant","0.0000"
"atwoodpendant","0.0000"
"atwoodbath","0.0000"
"baffinpendant","0.0000"
"gaspewall","0.0000"
"kitsilanowall","0.0000"
"somersetwall","0.0000"
"somersetpendant","0.0000"
"lilypendant","0.0000"
"daisypendant","0.0000"
"perigeebath","0.0000"
"perigeewall","0.0000"
"perigeetable","0.0000"
"perigeependant","0.0000"
"emmapendant","0.0000"
"emmalinear","0.0000"
"emmabath","0.0000"
"manitoupendant","0.0000"
"manitoulinear","0.0000"
"manitoubath","0.0000"
"hyperionbath","0.0000"
"essexsemi","0.0000"
"essexlinear","0.0000"
"erinpendant","0.0000"
"essexwall","0.0000"
"dvilightingessexpendant","0.0000"
"dvilightingessexbath","0.0000"
"ellapendant","0.0000"
"ellaflush","0.0000"
"milapendant","0.0000"
"milaflush","0.0000"
"emiliapendant","0.0000"
"emiliaflush","0.0000"
"savannahpendant","0.0000"
"savannahflush","0.0000"
"kennedypendant","0.0000"
"coraflush","0.0000"
"lylaflush","0.0000"
"lylapendant","0.0000"
"kylieflush","0.0000"
"valeriapendant","0.0000"
"giannapendant","0.0000"
"nordicpendant","0.0000"
"westonpendant","0.0000"
"serenapendant","0.0000"
"serenachandelier","0.0000"
"serenalinear","0.0000"
"serenabath","0.0000"
"verapendant","0.0000"
"verawallsconces","0.0000"
"siennapendant","0.0000"
"siennawallsconces","0.0000"
"dallaspendant","0.0000"
"dallaschandelier","0.0000"
"dallaslinear","0.0000"
"polarispendant","0.0000"
"valettalinear","0.0000"
"valettawallsconces","0.0000"
"monroelinear","0.0000"
"monroeflush","0.0000"
"monroechandelier","0.0000"
"monroependant","0.0000"
"serephinapendant","0.0000"
"serephinachandelier","0.0000"
"serephinalinear","0.0000"
"serephinabath","0.0000"
"elegantlightinggalaxychandelier","0.0000"
"galaxypendant","0.0000"
"galaxyflush","0.0000"
"maximechandelier","0.0000"
"maximeflush","0.0000"
"maximewallsconces","0.0000"
"hun51571","0.0000"
"hun51585","0.0000"
"hun51590","0.0000"
"hun51681","0.0000"
"hun51689","0.0000"
"hun51694","0.0000"
"hun51697","0.0000"
"hun51730","0.0000"
"singlependant","0.0000"
"menloparkchandelier","0.0000"
"castellochandelier","0.0000"
"vineyardsconce","0.0000"
"vineyardpendant","0.0000"
"vineyardflush","0.0000"
"vineyardlinear","0.0000"
"vineyardchandelier","0.0000"
"legnorusticopendant","0.0000"
"legnorusticolinear","0.0000"
"greenwichpendant","0.0000"
"gastownchandelier","0.0000"
"edisonchandelier","0.0000"
"jerseypendant","0.0000"
"jerseychandelier","0.0000"
"encorechandelier","0.0000"
"breezypointchandelier","0.0000"
"roxburychandelier","0.0000"
"clarencependant","0.0000"
"clarencelinear","0.0000"
"clearwaterchandelier","0.0000"
"homeglowpendant","0.0000"
"newportchandelier","0.0000"
"luganopendant","0.0000"
"orbitchandelier","0.0000"
"ravellopendant","0.0000"
"artistrypendant","0.0000"
"artistryflush","0.0000"
"artistrychandelier","0.0000"
"wheatonsconce","0.0000"
"conicpendant","0.0000"
"sutherlandpendant","0.0000"
"roxtonpendant","0.0000"
"roxtonchandelier","0.0000"
"caprichandelier","0.0000"
"brydonpendant","0.0000"
"trurolinear","0.0000"
"truropendant","0.0000"
"barnyardlinear","0.0000"
"alexandriapendant","0.0000"
"euroindustrialchandelier","0.0000"
"middletonchandelier","0.0000"
"modernrenaissancechandelier","0.0000"
"cheltonsconce","0.0000"
"sunburstflush","0.0000"
"sunburstchandelier","0.0000"
"angleseychandelier","0.0000"
"barnyardchandelier","0.0000"
"barnyardflush","0.0000"
"henleyflush","0.0000"
"farmhouseliner","0.0000"
"henleypendant","0.0000"
"filialichandelier","0.0000"
"galaxychandelier","0.0000"
"sorrentochandelier","0.0000"
"wiltshiresconce","0.0000"
"castarasconce","0.0000"
"eastwoodsconce","0.0000"
"gatehousechandelier","0.0000"
"gatehousependant","0.0000"
"nelsonbath","0.0000"
"lyndonbath","0.0000"
"carriagependant","0.0000"
"perrispendant","0.0000"
"perrischandelier","0.0000"
"artisanpendant","0.0000"
"martinachandelier","0.0000"
"parkdalebath","0.0000"
"parkdalechandelier","0.0000"
"wroughtironsconce","0.0000"
"wroughtironchandelier","0.0000"
"boiseflush","0.0000"
"clipflush","0.0000"
"marinesconce","0.0000"
"belairsconce","0.0000"
"belairflush","0.0000"
"belairpendant","0.0000"
"battonpendant","0.0000"
"cometflush","0.0000"
"artcraftgeminipendant","0.0000"
"celestialchandelier","0.0000"
"novapendant","0.0000"
"stellapendant","0.0000"
"wavechandelier","0.0000"
"galianoflush","0.0000"
"galianopendent","0.0000"
"galianochandelier","0.0000"
"tilburysconce","0.0000"
"buchananbath","0.0000"
"cortinalamp","0.0000"
"graymarpendant","0.0000"
"mirapendant","0.0000"
"artcraftorionpendant","0.0000"
"newburybath","0.0000"
"arapendant","0.0000"
"equinoxpendant","0.0000"
"nuevosconce","0.0000"
"charlestownsconce","0.0000"
"bradgatepost","0.0000"
"bradgatependant","0.0000"
"freemontchandelier","0.0000"
"fultonsconce","0.0000"
"weybridgesconce","0.0000"
"classicopost","0.0000"
"classicosconce","0.0000"
"stmortizsconce","0.0000"
"gablesconce","0.0000"
"sussexdrivesconce","0.0000"
"overbrooksconce","0.0000"
"bondsconce","0.0000"
"camdensconce","0.0000"
"cortlandsconce","0.0000"
"waterburysconce","0.0000"
"reflectionledmirror","0.0000"
"cosmicchandelier","0.0000"
"organicflush","0.0000"
"connecticutpendant","0.0000"
"morgansconce","0.0000"
"grangersquaresconce","0.0000"
"pinpointpendant","0.0000"
"mooonglowchandelier","0.0000"
"morningmistflush","0.0000"
"morningmistpendant","0.0000"
"tempopendant","0.0000"
"totependant","0.0000"
"rhythmpendant","0.0000"
"rhythmchandelier","0.0000"
"rhythmflush","0.0000"
"rhythmlinear","0.0000"
"rhythmsconce","0.0000"
"cocochandelier","0.0000"
"mercerstreetchandelier","0.0000"
"mercerstreetpendant","0.0000"
"tidefan","0.0000"
"tranquilfan","0.0000"
"cosmofan","0.0000"
"oslofan","0.0000"
"codafan","0.0000"
"solfan","0.0000"
"alphafan","0.0000"
"solisfan","0.0000"
"junofan","0.0000"
"adorafan","0.0000"
"rondurefan","0.0000"
"templefan","0.0000"
"fleetfan","0.0000"
"springerfan","0.0000"
"farrisfan","0.0000"
"kaysvillefan","0.0000"
"claretfan","0.0000"
"driftfan","0.0000"
"alleronfan","0.0000"
"midvalefan","0.0000"
"bedwinfan","0.0000"
"arlofan","0.0000"
"lindalefan","0.0000"
"hufffan","0.0000"
"alfrescofan","0.0000"
"albinfan","0.0000"
"vernalfan","0.0000"
"rynefan","0.0000"
"byarsfan","0.0000"
"edwidgefan","0.0000"
"willacyfan","0.0000"
"belvafan","0.0000"
"manvelfan","0.0000"
"kennedalefan","0.0000"
"spicerfan","0.0000"
"kasotafan","0.0000"
"mesillafan","0.0000"
"carrollwoodfan","0.0000"
"gillenfan","0.0000"
"trevinavfan","0.0000"
"signatureplusiifan","0.0000"
"harranvalefan","0.0000"
"soarfan","0.0000"
"ellwoodfan","0.0000"
"fresnofan","0.0000"
"trevinaiifan","0.0000"
"vastfan","0.0000"
"billowsfan","0.0000"
"gazefan","0.0000"
"lakehurstfan","0.0000"
"montaguefan","0.0000"
"spadesfan","0.0000"
"voxfan","0.0000"
"whirlfan","0.0000"
"smyrnafan","0.0000"
"gustfan","0.0000"
"glandonfan","0.0000"
"bradenfan","0.0000"
"oriolefan","0.0000"
"sanfordfan","0.0000"
"progresslightingbuilderfan","0.0000"
"customhuggerfan","0.0000"
"galvestonfan","0.0000"
"hudsonfan","0.0000"
"apexfan","0.0000"
"quoruminternationalexpofan","0.0000"
"axisfan","0.0000"
"brewsterfan","0.0000"
"papillonfan","0.0000"
"modfan","0.0000"
"lurusfan","0.0000"
"hawkeyefan","0.0000"
"gustofan","0.0000"
"empressfan","0.0000"
"triofan","0.0000"
"coltonfan","0.0000"
"trinityfan","0.0000"
"altonfan","0.0000"
"gamblefan","0.0000"
"aerovonfan","0.0000"
"caprifan","0.0000"
"chateauxfan","0.0000"
"rovafan","0.0000"
"windsorfan","0.0000"
"marinofan","0.0000"
"odellfan","0.0000"
"vaxcellightingexpofan","0.0000"
"windriverfansdaltonfan","0.0000"
"modelofan","0.0000"
"estelafan","0.0000"
"solerofan","0.0000"
"friscofan","0.0000"
"zorionfan","0.0000"
"novatofan","0.0000"
"courtyardfan","0.0000"
"neopolisfan","0.0000"
"droidfan","0.0000"
"aerisfan","0.0000"
"cylonfan","0.0000"
"nivafan","0.0000"
"exofan","0.0000"
"reyafan","0.0000"
"elanfan","0.0000"
"sorafan","0.0000"
"willowfan","0.0000"
"kurvefan","0.0000"
"theminifan","0.0000"
"mckenziefan","0.0000"
"siriusfan","0.0000"
"nolanfan","0.0000"
"pecosfan","0.0000"
"coldwaterfan","0.0000"
"armandfan","0.0000"
"akarilinear","0.0000"
"kuzcolightingvictoriapendant","0.0000"
"sampsonpendant","0.0000"
"minapendant","0.0000"
"cameopendant","0.0000"
"malabarpendant","0.0000"
"ultrapendant","0.0000"
"bachpendant","0.0000"
"plutopendant","0.0000"
"gregorypendant","0.0000"
"jarvispendant","0.0000"
"fluxpendant","0.0000"
"europapendant","0.0000"
"dorothypendant","0.0000"
"sedonapendant","0.0000"
"castorpendant","0.0000"
"archibaldpendant","0.0000"
"vanderbiltpendant","0.0000"
"irvingpendant","0.0000"
"lucaspendant","0.0000"
"cradlependant","0.0000"
"gibraltarpendant","0.0000"
"milcapendant","0.0000"
"micropendant","0.0000"
"floydflush","0.0000"
"maltaflush","0.0000"
"charliesemi","0.0000"
"peggybath","0.0000"
"lighthousebath","0.0000"
"norfolkwall","0.0000"
"charlottebath","0.0000"
"prestonwall","0.0000"
"elizabethwall","0.0000"
"stratfordwall","0.0000"
"watfordbath","0.0000"
"bridgewaterbath","0.0000"
"barclaytracklights","0.0000"
"barclaywall","0.0000"
"serifpendant","0.0000"
"huronpendant","0.0000"
"slateupdownwall","0.0000"
"micadownwall","0.0000"
"micaupdownwall","0.0000"
"slatedownwall","0.0000"
"vestawall","0.0000"
"vegalinear","0.0000"
"siriuschandelier","0.0000"
"akarichandelier","0.0000"
"monzachandelier","0.0000"
"dunechandelier","0.0000"
"bollachandelier","0.0000"
"geodechandelier","0.0000"
"magellanchandelier","0.0000"
"mulberrychandelier","0.0000"
"rezzchandelier","0.0000"
"cerchiochandelier","0.0000"
"piazzachandelier","0.0000"
"piazza2chandelier","0.0000"
"piazza3chandelier","0.0000"
"rotairechandelier","0.0000"
"maestrochandelier","0.0000"
"synergychandelier","0.0000"
"oroschandelier","0.0000"
"motochandelier","0.0000"
"napaland","0.0000"
"sonomaland","0.0000"
"trentonflush","0.0000"
"lamarflush","0.0000"
"dorianland","0.0000"
"parcland","0.0000"
"brixtonland","0.0000"
"suaratable","0.0000"
"lamarpendant","0.0000"
"copenhagenpendant","0.0000"
"parcpendant","0.0000"
"arcticpendant","0.0000"
"sonicstep","0.0000"
"rotostep","0.0000"
"rotogeostep","0.0000"
"newportstep","0.0000"
"bristolstep","0.0000"
"lamarupanddownwall","0.0000"
"lamardownwall","0.0000"
"vistawall","0.0000"
"plateauwall","0.0000"
"nordicwall","0.0000"
"lundwall","0.0000"
"statodownwall","0.0000"
"statoupdownwall","0.0000"
"byronwall","0.0000"
"etnawall","0.0000"
"tacwall","0.0000"
"maviswall","0.0000"
"traversewall","0.0000"
"twilightwall","0.0000"
"indiowall","0.0000"
"caspianwall","0.0000"
"moondewwall","0.0000"
"casawall","0.0000"
"mesawall","0.0000"
"neviswall","0.0000"
"olympuswall","0.0000"
"miterfloor","0.0000"
"reedsfloor","0.0000"
"fluxfloor","0.0000"
"gramercyfloor","0.0000"
"huronfloor","0.0000"
"falcoflush","0.0000"
"lucciflush","0.0000"
"trafalgarflush","0.0000"
"mousinniflush","0.0000"
"beaconflush","0.0000"
"maltaledflush","0.0000"
"vegaflush","0.0000"
"lomitaflush","0.0000"
"cruzflush","0.0000"
"bedfordflush","0.0000"
"stocktonflush","0.0000"
"hamptonflush","0.0000"
"brookflush","0.0000"
"jasperflush","0.0000"
"brunswickflush","0.0000"
"essexflush","0.0000"
"astonflush","0.0000"
"anellominorflush","0.0000"
"charlieflush","0.0000"
"rezzflush","0.0000"
"parkerflush","0.0000"
"daltonflush","0.0000"
"synergyflush","0.0000"
"soloflush","0.0000"
"mondrianlinear","0.0000"
"dunelinear","0.0000"
"geodelinear","0.0000"
"rezzlinear","0.0000"
"gramercylinear","0.0000"
"seriflinear","0.0000"
"talislinear","0.0000"
"maestrolinear","0.0000"
"synergylinear","0.0000"
"vegapendant","0.0000"
"arkelllinear","0.0000"
"motifpendant","0.0000"
"talis3pendant","0.0000"
"talis5pendant","0.0000"
"chutelinear","0.0000"
"twistpendant","0.0000"
"monaependant","0.0000"
"samsonpendant","0.0000"
"beaconpendant","0.0000"
"misakipendant","0.0000"
"exopendant","0.0000"
"elixirpendant","0.0000"
"taperpendant","0.0000"
"mondrianpendant","0.0000"
"chromapendant","0.0000"
"eeriependant","0.0000"
"stylopendant","0.0000"
"lenapendant","0.0000"
"ampersandpendant","0.0000"
"halopendant","0.0000"
"cruzpendant","0.0000"
"kuzcolightingveronapendant","0.0000"
"robsonpendant","0.0000"
"discpendant","0.0000"
"geodependant","0.0000"
"magellanpendant","0.0000"
"anellominorpendant","0.0000"
"martelopendant","0.0000"
"decopendant","0.0000"
"trinitypendant","0.0000"
"mulberrypendant","0.0000"
"rezzpendant","0.0000"
"oxfordpendant","0.0000"
"enkelpendant","0.0000"
"pendulapendant","0.0000"
"daltonpendant","0.0000"
"cumuluspendant","0.0000"
"cirquependant","0.0000"
"cortanapendant","0.0000"
"cerchiodownpendant","0.0000"
"cerchioupanddownpendant","0.0000"
"piazzapendant","0.0000"
"piazzalinear","0.0000"
"helenapendant","0.0000"
"vegapic","0.0000"
"mondriansemi","0.0000"
"trinitysemi","0.0000"
"mitertable","0.0000"
"fluxtable","0.0000"
"hurontable","0.0000"
"lyratracklights","0.0000"
"vegabath","0.0000"
"sohobath","0.0000"
"brazenbath","0.0000"
"ronabath","0.0000"
"akaribath","0.0000"
"dunebath","0.0000"
"latitudebath","0.0000"
"plutobath","0.0000"
"anellominorbath","0.0000"
"fergusonbath","0.0000"
"plymouthbath","0.0000"
"longitudebath","0.0000"
"albernibath","0.0000"
"janebath","0.0000"
"ednabath","0.0000"
"rezzbath","0.0000"
"briobath","0.0000"
"marlonbath","0.0000"
"novelbath","0.0000"
"vegawall","0.0000"
"galleriawall","0.0000"
"leverwall","0.0000"
"chutewall","0.0000"
"brazenwall","0.0000"
"dorchesterwall","0.0000"
"dresdenwall","0.0000"
"ronawall","0.0000"
"etonwall","0.0000"
"dravenwall","0.0000"
"dunewall","0.0000"
"cruzwall","0.0000"
"swivelwall","0.0000"
"pandorawall","0.0000"
"gablewall","0.0000"
"guidewall","0.0000"
"harrowwall","0.0000"
"hounslowwall","0.0000"
"bengalwall","0.0000"
"delawall","0.0000"
"fluxwall","0.0000"
"plutowall","0.0000"
"martelowall","0.0000"
